text	label
the perfect vehicle for berling and bouquet , and both are superb . 	1
turns out to be a nifty swashbuckler whose plot easily could have been lifted from a number of douglas fairbanks silent pictures . 	1
but a fictitious geoffrey buonardi , with the same paintings and an inventive back story , can become the darling of the art world . 	0
intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject . 	1
a small house stands on a hill overlooking the inland sea . 	0
"winnie falls inlove with one of the tucks , jesse , a "" 17 "" year old boy who shares the same feelings for her . "	0
this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . 	1
true love is right around the corner as long as he doesn't lose sight of what he's looking for . 	0
" "" the bride "" was once part of a group of world class female assassins , until the group leader , "" bill "" and the other assassins turn against her . "	0
the fortune-teller's mentally retarded nephew , who comes to hear the prophesy , follows the girl . 	0
initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience . 	1
' . . . both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy treat . '	1
a well-crafted film that is all the more remarkable because it achieves its emotional power and moments of revelation with restraint and a delicate ambiguity . 	1
what's so striking about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair . 	1
the respective charms of sandra bullock and hugh grant have worn threadbare . 	1
charles' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams' attempts to get his shot at the big time . 	1
jimmy wayne garrick is bitten by a stray dog one night on his way home and becomes obsessed with the idea that he is becoming a werewolf . 	0
a vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish . 	1
[siegal] proves that you don't have to be a just out of film school gen-x'er to make a resonant and entertaining movie about young adults . 	1
the rebellion against sauron is building up and will be led by gandalf the white ( sir ian mckellen ) , who was thought to be dead after the balrog captured him . 	0
shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic . 	1
the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies' underwear . 	1
the film runs on a little longer than it needs to -- muccino either doesn't notice when his story ends or just can't tear himself away from the characters -- but it's smooth and professional . 	1
the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed . 	1
zhang . . . has done an amazing job of getting realistic performances from his mainly nonprofessional cast . 	1
meanwhile , on jesse&#180 ; s trail is the saint of the killers , a holy cowboy assassin with the mission of kill custer . 	0
